gene,ks_pvalue,wil_pvalue,q_ks,q_wil
RNF216.IT1,0,2.6771873369629363e-30,0,7.955708369674859e-29
RNF222,0,4.504268974323885e-23,0,2.3278584293389817e-22
RNF32,9.118583459943874e-5,9.560508301671349e-4,1.1588335216735515e-4,0.0011979189249388626
RNF39,4.941077705522545e-5,1.1470070050671123e-7,6.402573800106613e-5,1.7390420833628072e-7
RNF40,6.406850203821701e-5,8.219706772232843e-6,8.242001380529649e-5,1.1334676856064315e-5
RNF41,3.3306690738754696e-16,4.9253926849809203e-23,9.609357538381816e-16,2.494879306057097e-22
RNF43,0,8.701406916870347e-20,0,2.9950981723513185e-19
RNF5,2.4770611610547277e-5,6.113941050208531e-6,3.2739807636475756e-5,8.503242505867246e-6
RNF8,0,9.05945715712875e-27,0,9.970995130346025e-26
RNMTL1,0,3.57402058009642e-31,0,1.4161063765137594e-29
RNPS1,4.604337679237069e-6,3.8812690170285524e-7,6.363979908588911e-6,5.723988963905632e-7
RNU11,4.435507516831194e-11,3.1826443202279106e-12,8.342310023744746e-11,6.0497386172349305e-12
RPA2,4.014272847463474e-8,6.84406342899874e-9,6.229285019170909e-8,1.1093604630822503e-8
RPL10L,0.036688897586150127,0.43717245536759947,0.0391479978432709,0.45556895845729384
RPL12,8.353409373329512e-6,0.004606591389968626,1.1360891619104898e-5,0.005564737431107087
RPL17,1.3995304581904122e-8,4.280848055139091e-7,2.2280025062084864e-8,6.302850604717589e-7
RPL18A,1.94480536452879e-7,2.3899997753927213e-7,2.9139394663485986e-7,3.5532506387776614e-7
RPL19P12,8.520872896156106e-10,7.518576584752332e-8,1.4793297345517368e-9,1.1526760146701124e-7
RPL23A,0,3.575218247085673e-28,0,5.9024204949571805e-27
RPL26L1,0.086969035529888,0.13037561038880982,0.09084111912700076,0.14261332105720728
RPL29,6.70944191670797e-5,7.691530297680674e-4,8.612624145061419e-5,9.719346931796344e-4
RPL31,4.038089398283873e-5,6.35236145073143e-5,5.263094588552738e-5,8.452433184070255e-5
RPL31P11,3.2742780818395545e-4,2.4344126476137358e-4,4.012397127092733e-4,3.1362411493463085e-4
RPL37A,0,1.6562329742688275e-35,0,1.4765316965606597e-32
RPL38,8.033478327007515e-10,1.4829414059852447e-10,1.400165381921251e-9,2.577908625515469e-10
RPL41,8.881784197001252e-16,5.11975373287083e-16,2.4590405626169618e-15,1.2470656975011874e-15
RPL6,0,1.4182225451897687e-25,0,1.1706901842932211e-24
RPN2,1.1102230246251565e-16,4.9730343185810646e-23,3.355131615096024e-16,2.5118754079405207e-22
RPP14,3.5773606299471794e-12,7.715576541394148e-12,7.331533337006691e-12,1.4255826915342763e-11
RPS12,5.10702591327572e-15,8.069996040852409e-16,1.3139721794185583e-14,1.926211906404263e-15
RPS13,0.10577099511578714,0.1753971208909322,0.10945425669846111,0.19011128665564264
RPS14P3,0,2.2038796601773703e-23,0,1.2128140228692134e-22
RPS16P5,0,8.567240855105486e-23,0,4.2080965412267443e-22
RPS19BP1,0.001059943793350837,0.021362808078672597,0.001263288625363999,0.024798103388198725
RPS21,2.7233881816357552e-11,7.725713979647175e-8,5.238188918939106e-11,1.1834147788411439e-7
RPS25,0,7.679434504877573e-23,0,3.803453256165753e-22
RPS3A,0,6.296062478535438e-22,0,2.8135036088292448e-21
RPS6KA1,5.551749351764279e-4,0.011172564680113519,6.697408047493715e-4,0.013192505181882388
RPS6KA2,0,5.092402117242535e-26,0,4.729038007835125e-25
RPS6KA4,0,3.987339244318583e-19,0,1.2740906581756334e-18
RPS6KB2,1.6542323066914832e-14,1.8560886614920747e-16,4.018387197317322e-14,4.741269460516288e-16
RPSA,0,1.110501729394603e-20,0,4.177267053819783e-20
RRAD,0,6.846349239238863e-22,0,3.0261687924616037e-21
RRP7A,1.1102230246251565e-16,1.1651782826734907e-21,3.355131615096024e-16,4.970126502408694e-21
RSC1A1,1.1102230246251565e-16,6.913694197148583e-17,3.355131615096024e-16,1.820844424448438e-16
RSL24D1,0,4.590527506444957e-21,0,1.8115031342953056e-20
RSRP1,8.76645145364563e-9,7.931262664146241e-9,1.4170972748730877e-8,1.2786113318420205e-8
RTDR1,0,7.380492499092423e-19,0,2.3167989658242587e-18
RTFDC1,7.584639249991199e-9,8.397352990628858e-12,1.2350147746789321e-8,1.5499462093469207e-11
RTKN,1.1102230246251565e-16,5.345190234769257e-20,3.355131615096024e-16,1.8907787027571658e-19
RTN4IP1,0,7.562241730617053e-30,0,1.9137554108445534e-28
RUNX1.IT1,0,9.566328176389719e-22,0,4.119991096256732e-21
RYK,1.8532758994105336e-8,6.516982409433032e-9,2.9372363810213166e-8,1.0582677264133967e-8
S100A5,0,2.298212491648504e-21,0,9.376917328625361e-21
SAP25,3.219646771412954e-15,2.812699582293709e-17,8.517255479865425e-15,7.610080963929716e-17
SAP30L,3.885780586188048e-15,8.484036061755737e-18,1.0114374868866115e-14,2.4203258076976764e-17
SARDH,0.7342989608735713,0.49332824730541636,0.7342989608735713,0.5116953257391259
SARS2,7.633055686632195e-4,8.477193925848969e-4,9.164806928798118e-4,0.0010674319752675644
SART3,0,3.1609069221415966e-28,0,5.4717447011441425e-27
SASH1,3.065014908543162e-11,1.260016828640738e-10,5.869947993482769e-11,2.1960997120884027e-10
SASS6,9.021657774466174e-5,0.002023903035345076,1.1481524490987286e-4,0.0024973142643738896
SCAF4,0,2.774526822025636e-31,0,1.2065808106516362e-29
SCAF8,1.0824674490095276e-13,3.211509367000774e-14,2.4807705161747914e-13,6.957619928751372e-14
SCAI,0.0040328576462363985,0.0122092377517992,0.004615266484749358,0.014388017786819548
SCAMP3,1.5165081956869386e-7,2.151484684938162e-9,2.2875923121064397e-7,3.58179009640032e-9
SCAMP4,0,6.856826652577049e-22,0,3.0261687924616037e-21
SCP2D1,0,1.335402909596512e-16,0,3.450758533058813e-16
SCYL2,0.002472808708205654,2.0446169422212168e-4,0.0028685868098442943,2.6455384673297746e-4
SDHAF1,1.7763568394002505e-15,1.263448146918618e-16,4.7843568650311885e-15,3.269561750298833e-16
SDHAP1,0,2.770030664908107e-23,0,1.5012050685505029e-22
SDHC,1.5183675471375224e-6,1.6415133438084164e-4,2.1588910179794277e-6,2.1332494839725993e-4
SDHD,2.8690066100622857e-8,1.1699114932491365e-7,4.4990666541258184e-8,1.7707573790010273e-7
SEC14L1,0,1.0332751750362039e-25,0,8.90014317434566e-25
SEC16B,0.046466972772480464,0.7652482555649788,0.04922793372153003,0.7770146011801577
SEC24D,3.3306690738754696e-16,5.842141385539867e-19,9.609357538381816e-16,1.846903916740706e-18
SEC31B,2.5556011845395687e-5,5.949750863812669e-4,3.375286601506704e-5,7.561230071402701e-4
SEC61A2,0,7.90779307839179e-27,0,8.872219140543935e-26
SEC63,8.881784197001252e-16,6.98961521661938e-21,2.4590405626169618e-15,2.6975073444225878e-20
SECISBP2,0,8.703598062430001e-27,0,9.638829407026518e-26
SECISBP2L,1.2221935232537007e-5,1.4980925900172324e-4,1.6409420571998104e-5,1.9568491487184802e-4
SELM,0.17240162297426886,0.7680046095765871,0.17585360055098478,0.7789261768345022
SELT,0,8.513026457102319e-26,0,7.44055204559482e-25
SEMA4F,6.682152609016612e-9,1.7022322195271483e-11,1.092051155075767e-8,3.0781744902808374e-11
SENP3,1.1102230246251565e-16,4.595402490992782e-17,3.355131615096024e-16,1.2211032252518825e-16
SENP7,0,3.9734657055491245e-25,0,2.927557583881855e-24
SEPHS1,0,1.6370241502117983e-18,0,4.9387716748352566e-18
SEPT3,0,2.56513012442191e-24,0,1.6939359303126908e-23
SEPT7P2,4.440892098500626e-15,3.6282343249941335e-17,1.1508881702945664e-14,9.728032784157204e-17
SEPW1,0.14163276672892944,0.6579532071672678,0.14513288682625355,0.6742129703328956
SERF1A,1.506167857101559e-7,2.9025865100802064e-7,2.273918111102523e-7,4.3020047776167983e-7
SERF2.C15ORF63,4.5233520473697553e-7,1.6009318028905528e-6,6.643440445189682e-7,2.2927400839790006e-6
SERINC2,0,9.112504287385377e-21,0,3.449595572061173e-20
SERINC4,1.887379141862766e-15,1.6041439313083925e-16,5.0680677860561924e-15,4.1272563196578123e-16
SERP2,0,1.3178003418931894e-29,0,3.1328506794607423e-28
SETBP1,0.0018267374636674605,0.07278760099767617,0.00215272498196899,0.08136695459489443
SETD3,0,4.497047677297634e-23,0,2.3278584293389817e-22
SETD4,0,5.355262169895506e-20,0,1.8907787027571658e-19
SETD6,5.889622123333993e-12,5.642146311439666e-13,1.1825671448090664e-11,1.1277967346745431e-12
SETDB2,0,3.931969066272887e-27,0,4.705168352459434e-26
SETMAR,4.434785871865188e-12,2.343696804555262e-16,8.965105679745611e-12,5.869117138373642e-16
SF3A1,7.216449660063518e-15,6.06159526101034e-18,1.812243625900458e-14,1.760231978889485e-17
SF3A2,0,4.911294307476363e-25,0,3.530982963802562e-24
SF3B1,3.2579827186651755e-4,0.12394107248650932,3.9951741316231144e-4,0.13582478933217337
SF3B2,0,1.4438669276105112e-21,0,6.057446428069509e-21
SF3B3,0,9.779546668084888e-24,0,5.6797823156988135e-23
SF3B4,2.220446049250313e-16,1.67213957012576e-15,6.522331640549108e-16,3.897287390240824e-15
SF3B5,0,6.532251561210472e-19,0,2.061416731617393e-18
SFR1,9.652033394758064e-9,4.237669996495999e-8,1.5560194885039445e-8,6.581677355184988e-8
SFT2D1,1.831815810149351e-10,3.5583322566769745e-11,3.299118777268982e-10,6.350857270925972e-11
SH3BP1,0,8.968235661948385e-21,0,3.402205145798717e-20
SH3GLB2,5.352529530711081e-11,9.710345153866701e-12,9.982803507591901e-11,1.7812289515786346e-11
SH3PXD2A,0,2.0784365534459426e-22,0,9.752243091563462e-22
SHC2,8.225077285928251e-10,1.7431132183978992e-13,1.4307622244692751e-9,3.601356742066575e-13
SHISA6,2.2798407606217097e-10,2.6705785822755122e-8,4.0812812009924784e-10,4.1878993950723295e-8
SHMT1,0,1.082103481843942e-28,0,2.0746134495997297e-27
SIKE1,7.524447731555028e-11,5.747411131950818e-12,1.387392999520436e-10,1.07080815551393e-11
SIL1,5.653255641391297e-13,8.083158910594758e-13,1.217361691859986e-12,1.5942779134502713e-12
SIN3B,5.18765844357838e-4,0.0022184875847298304,6.275166217707091e-4,0.002729857393770385
SIRT3,1.1161048751873182e-9,2.9249071608255976e-11,1.926442393474335e-9,5.246589001762616e-11
SKP1P2,1.470799371183773e-9,1.1759067839798665e-9,2.5071082971516895e-9,1.9742389791300397e-9
SLAMF1,0.007358104861649339,0.007996242174192335,0.008261650483829201,0.009536655382331059
SLC10A1,0,4.7118228559715885e-24,0,2.9170764417351885e-23
SLC12A7,2.293307594158911e-6,2.205703763981636e-4,3.224737729010519e-6,2.847769595350657e-4
SLC25A30,0,5.079088176474273e-33,0,5.660008886658518e-31
SLC25A47,0,3.3686725434791446e-19,0,1.092062390004239e-18
SLC25A5.AS1,5.12086355086705e-5,1.571858297810104e-5,6.621102038575743e-5,2.1525524923159872e-5
SLC30A6,1.1102230246251565e-16,1.7010347633745033e-19,3.355131615096024e-16,5.701024404317179e-19
SLC35A5,0.006574778659556801,0.14217066158076622,0.007410132964595307,0.15503993247615055
SLC35E2,3.60598551019109e-10,5.058129174718521e-10,6.378444607808246e-10,8.59737303958353e-10
SLC38A3,4.091171845743702e-13,4.835951457621172e-13,8.994524538792873e-13,9.720971193842785e-13
SLC39A8,0.06575174957298524,0.38427678876385074,0.06904320935726306,0.4030385378623211
SLC3A1,0,1.298863716124879e-23,0,7.42267309567519e-23
SLC40A1,7.797096301942474e-13,1.0996620365067883e-12,1.6649368510614888e-12,2.138165115694224e-12
SLC44A3,0.001571447292396888,0.0032049072807518696,0.0018567862971130891,0.003919307051838535
SLC4A2,0,1.2857900568435475e-21,0,5.458484931790584e-21
SLU7,0.0018267374636674605,0.04973659836892122,0.00215272498196899,0.056304987232880334
SMAD3,0.0024512742737123894,2.9197805502701753e-4,0.0028491669035392376,3.742608713969607e-4
SMAD5,0,1.1384901558162276e-23,0,6.569346109450918e-23
SMARCA4,8.655649530453502e-10,9.454025730001782e-12,1.5012668397664002e-9,1.7413768467554938e-11
SMARCA5,0,1.920350954166397e-24,0,1.282391667145575e-23
SMARCA5.AS1,3.8913317013111737e-13,2.1948681269065205e-16,8.597576732884539e-13,5.53528977407967e-16
SMARCC2,2.3169954843638152e-10,3.8550633057782174e-11,4.1394819124455734e-10,6.862719857519564e-11
SMARCD1,1.9984014443252818e-15,1.356101761416295e-13,5.358119962754853e-15,2.8246839259407173e-13
SMARCD2,0,5.0423397522455064e-18,0,1.4738511111891373e-17
SMARCD3,3.3306690738754696e-16,7.885490220504402e-18,9.609357538381816e-16,2.2640626510723587e-17
SMC1A,1.0037388085692989e-5,1.0573441629668535e-5,1.3578651712284217e-5,1.4535425154740937e-5
SMC5.AS1,0.15327960819146746,0.09978305654388579,0.156797212510265,0.11029955971342117
SMCO2,0.0050306880496638895,0.13528990382366674,0.005731448429744866,0.14780753585637119
SMCR9,0.02344787272526916,0.2702760052842317,0.0253379133752454,0.28804669301959657
SMEK2,1.3776203768744999e-5,7.023248481058622e-7,1.8426835198553888e-5,1.027272521880847e-6
SMEK3P,0,4.077244743765009e-24,0,2.5921738921045608e-23
SMG7.AS1,0,3.201798377933757e-29,0,6.796198223637962e-28
SMIM13,0,1.1273092430145687e-20,0,4.2315629058841596e-20
SMUG1,0.036688897586149793,0.02452732832383001,0.0391479978432709,0.02828733919882853
SNAP25,0,1.9925029912618372e-26,0,2.0071371940225174e-25
SND1.IT1,0.0012601373868655896,0.013691234134275754,0.0014968853835984986,0.016091938339758517
SNRNP25,3.380712709777356e-9,2.784691974522935e-10,5.622957799937524e-9,4.769554073558494e-10
SNRPB2,0.006574778659556579,0.3420933621281945,0.007410132964595307,0.3598539614599238
SNRPE,3.6074448428458084e-8,9.833267646593594e-8,5.6273614652616586e-8,1.4998046376284325e-7
SNX1,1.1102230246251565e-16,1.238703666181808e-19,3.355131615096024e-16,4.1988757353653296e-19
SNX10,0,3.5297185123312676e-28,0,5.881764586436122e-27
SNX15,1.1741065897297176e-9,7.824820283159204e-9,2.0187387169605464e-9,1.2625931732916617e-8
SNX18,0,1.8095951397012737e-23,0,1.0082837919023035e-22
SNX30,1.579090032211017e-5,7.011758804476271e-6,2.105847066142291e-5,9.698965049170822e-6
SNX7,0,6.56772901110701e-22,0,2.920264545337606e-21
SORBS1,1.16139320383013e-11,4.123835330172857e-12,2.283091601355151e-11,7.772514158243344e-12
SP100,9.015010959956271e-14,4.3627369677900595e-14,2.0713614100002617e-13,9.360722037989984e-14
SP110,0.007642606210275904,0.15081175380982664,0.008564906896871111,0.16426228286067251
SP140,6.063487933971601e-9,4.946655103436298e-9,9.945905231160408e-9,8.099068915910853e-9
SP3,0,1.6653379658957053e-21,0,6.889321561930493e-21
SP4,4.2534921460557484e-6,7.465249897037453e-6,5.89275563047195e-6,1.0318248501099052e-5
SPATA13.AS1,0,8.567204010624413e-27,0,9.54707796933958e-26
SPDEF,7.650036160100626e-11,1.9144836916072575e-14,1.4090924042829976e-10,4.1679174873452255e-14
SPG20,5.889622123333993e-12,1.5105427560396593e-11,1.1825671448090664e-11,2.7510702083950074e-11
SPIN1,1.6390900858809232e-9,2.7661574573188466e-8,2.7859843881083755e-9,4.333970778909933e-8
SPOPL,3.23757687326065e-11,5.813289159708689e-11,6.187137797453098e-11,1.026246987303029e-10
SPR,9.560230385119439e-11,7.020997745400257e-11,1.7500914555100575e-10,1.2369998992142943e-10
SPTLC2,0,4.3721379700688e-24,0,2.744902112898828e-23
SRA1,0,3.0140409521547012e-21,0,1.2186020448280799e-20
SRCIN1,0,1.0935980300227587e-18,0,3.3560848322385174e-18
SREK1,1.4434849863809163e-4,6.992487258591308e-6,1.8112130406172934e-4,9.679817377382223e-6
SRFBP1,5.3293902624318434e-8,2.6192262084244047e-9,8.241372799580206e-8,4.348305707281856e-9
SRP14.AS1,0,1.4193895300656298e-29,0,3.329962542246076e-28
SRP72,3.29385397752624e-5,1.9341053629091924e-5,4.318339442595063e-5,2.638492625912081e-5
SRP9,0,1.2328004313724765e-27,0,1.7307741489268704e-26
SRPK1,0.18240728173085552,0.7331325577851168,0.18552891233663396,0.7461046521294882
SRPK3,1.1102230246251565e-16,2.4160994479353514e-20,3.355131615096024e-16,8.84580146954565e-20
SRPRB,0,2.079052833218434e-25,0,1.6047407799257437e-24
SRRM2,0.43276778892341494,0.5021791524218241,0.43447351782119864,0.5202704408879213
SRRM2.AS1,0,1.7029104106945364e-22,0,8.096771366048957e-22
SRSF10,6.768585691929729e-12,2.3211375252883046e-17,1.3514432574144129e-11,6.357278352671348e-17
SRSF11,1.934731375108356e-9,6.753811523576619e-9,3.2759981403781566e-9,1.0957275656539683e-8
SRSF3,5.3103708965718255e-6,1.8413747059781144e-7,7.328476245036815e-6,2.752029422262345e-7
SRSF4,7.0995431755704885e-12,8.132764741154606e-13,1.4143559197812494e-11,1.6022894512131118e-12
SRSF6,0.01002829076141376,0.15889467899046422,0.011154362088334832,0.17274951990243761
SRSF7,1.1102230246251565e-16,7.855743404730919e-24,3.355131615096024e-16,4.6074968719194826e-23
SRSF8,1.4210572883799344e-4,0.02771806122257464,1.784327567029171e-4,0.031843623170006816
SRXN1,4.045097590221758e-12,1.5504066539317755e-11,8.214588842101816e-12,2.8179154576558163e-11
SS18L1,0,5.652215198760406e-23,0,2.8358550829272327e-22
SSBP2,0,2.3250407474980737e-30,0,7.026351953879773e-29
SSR2,0.003965480778674424,0.004899230990699932,0.004541074006664545,0.005902249227309445
SSR3,0,6.631160283865335e-27,0,7.57907614495634e-26
SSSCA1,4.263256414560601e-14,3.9528757828228535e-14,9.988680929253025e-14,8.501782292850601e-14
SSUH2,3.3306690738754696e-15,6.571871104656738e-19,8.771909835627715e-15,2.070255508763775e-18
ST13P4,0,2.9617954923961015e-20,0,1.0755359191328409e-19
STAG3,0.02282874023335635,0.07155749775055661,0.024713809250804467,0.080045097472465
STAMBPL1,0,3.553232691430373e-23,0,1.879944774130669e-22
STARD7.AS1,2.3621722466948825e-8,7.608461291217515e-6,3.717346086369793e-8,1.0499912137957298e-5
STAT4,0,1.8547457193336558e-25,0,1.4568333117056865e-24
STAT5B,1.5269173447851614e-7,3.814582794629171e-8,2.3013471054538823e-7,5.9400883168766923e-8
STAT6,0,2.5202125261797014e-23,0,1.374170927883305e-22
STATH,0,4.1229718720407974e-25,0,3.0252094024068894e-24
STAU2,0,8.40342031724262e-18,0,2.401169619494165e-17
STIM2,8.881784197001252e-16,1.0119474163131259e-16,2.4590405626169618e-15,2.634017873410662e-16
STK11,4.3809400551708677e-13,1.3459677213677016e-14,9.572568772511835e-13,2.970124315839866e-14
STK17A,0,2.0692532102175545e-25,0,1.6041210755729999e-24
STK25,2.3792840142533578e-8,1.2440628474034153e-7,3.7409730135923604e-8,1.8782083462491865e-7
STK38L,4.722622293229506e-11,1.2330507455680934e-10,8.854296055550167e-11,2.1512030130605777e-10
STK4.AS1,1.470074526845888e-4,0.001561495267146164,1.8432791008201257e-4,0.001937471163063055
STL,0.0212864304758974,0.20489147135557187,0.023114315187895897,0.22073806249364633
STRBP,0,1.8387366865213073e-22,0,8.65031005822557e-22
STRIP2,0,4.540653552510794e-22,0,2.054818600032169e-21
STUB1,1.928801807160596e-8,2.766141370186406e-10,3.051511643449284e-8,4.742336599079194e-10
STX16.NPEPL1,0,9.917282104472542e-28,0,1.4260091929253664e-26
STX6,0.08503643842477904,0.8719497426610106,0.08887454262097363,0.8793475063148087
STXBP3,3.552713678800501e-15,1.1371475799785713e-17,9.301745211896173e-15,3.2030555056900357e-17
STXBP4,5.378334111405536e-9,3.8566715071422334e-11,8.871017317887208e-9,6.862719857519564e-11
SUCLG2,2.1116982352742397e-5,7.470531852415505e-5,2.7993739431181928e-5,9.910683253613723e-5
SUFU,0.10096408927808365,0.3152473685793668,0.10466219254815298,0.33397864419311407
SUGT1,0,4.4742462759022995e-25,0,3.2429191503795936e-24
SUMO1,0.04044114096184204,0.27774918589598196,0.04307440521801933,0.2951292005080667
SUN3,0.00205541218131311,0.0013673940074138942,0.002409467402551791,0.0017001837623563272
SUPT20H,0.07007635083495578,0.11204411864476017,0.07349772561101539,0.12324161847230561
SUPT20HL1,0.28375342188839703,0.2561671112525212,0.28599906796326285,0.2733368996787823
SUPT5H,1.8169954429936297e-10,6.756870351516774e-8,3.2757359705335104e-10,1.0376830178083039e-7
SUPT6H,0.26907360712685446,0.9826894047787516,0.27166378341290004,0.9826894047787516
SUPT7L,7.685094913223445e-6,7.915058418254694e-7,1.0475935955869573e-5,1.153928794746371e-6
SURF6,0.02079333196751121,0.01760655317929626,0.022606409084190537,0.02051796360698381
SUV420H2,0,3.0222856476542726e-25,0,2.2737279788048812e-24
SUZ12P1,2.220446049250313e-16,6.657438792806231e-20,6.522331640549108e-16,2.3229380367071447e-19
SYK,1.2769996406869488e-5,2.0707321238125717e-4,1.7093771466552777e-5,2.677386060012919e-4
SYN1,0,4.959845739956377e-31,0,1.9055154475986525e-29
SYNDIG1,0.0030255846660819374,1.5684665962918288e-4,0.0034871476791364536,2.0457761091355748e-4
SYS1.DBNDD2,5.551115123125783e-16,2.6811207500249014e-16,1.5611416821030393e-15,6.685927688523635e-16
SZT2,0,2.1927525626954474e-26,0,2.172043232936657e-25
TAC1,0.04017202093485306,0.06262453324154182,0.04281333731431142,0.0703145735325372
TACC2,0,1.4571810793852444e-18,0,4.44690548652072e-18
TAF1,1.6518052481373502e-9,5.175210163907697e-9,2.8049226261227573e-9,8.457744933315697e-9
TAF10,1.0485216052069646e-6,6.726091504923346e-6,1.501617688420898e-6,9.325521892129337e-6
TAF1A,0,1.2851527060693906e-27,0,1.7901775585325964e-26
TAF4B,4.606315329169774e-13,1.487850527280968e-14,1.0003727444469801e-12,3.2670412440172e-14
TAF6,3.016284111367895e-9,5.315454119896402e-8,5.054543769331726e-9,8.219821939093916e-8
TAOK1,4.581574009066003e-10,4.274321959849331e-10,8.064112989303734e-10,7.272057303827631e-10
TAP1,6.661338147750939e-16,1.3057409549907361e-17,1.8645472397864873e-15,3.6548447766852156e-17
TAPBPL,6.392408824495988e-10,4.6402814758553345e-11,1.1174181307917986e-9,8.232459573582152e-11
TAPT1,1.1481926520673369e-12,4.013555708977731e-15,2.4371755936143593e-12,9.116139909690822e-15
TATDN3,1.846487251516704e-4,6.841089937041965e-4,2.3022984401778205e-4,8.663113180217204e-4
TAX1BP3,0,6.731806576820198e-30,0,1.79146434723439e-28
TBC1D10A,0,5.759141486916981e-20,0,2.0253548858329344e-19
TBC1D15,0.1568350938123153,0.5896576671831142,0.16034230061201732,0.6066702946263662
TBC1D21,4.440892098500626e-16,4.6843351596664846e-18,1.2608456387940472e-15,1.373712103566668e-17
TBC1D3,0,3.707869026583767e-16,0,9.15669040775465e-16
TBCA,3.119157652387017e-6,1.0749705707430044e-4,4.351688649613498e-6,1.414518470579171e-4
TBL1Y,0,6.630153238806328e-18,0,1.919084939089559e-17
TBRG4,0,4.789338204568092e-23,0,2.4609193137593396e-22
TCERG1L,4.440892098500626e-16,3.1137120623007517e-19,1.2608456387940472e-15,1.0130928115113577e-18
TCF3,8.326672684688674e-14,4.903646880116932e-15,1.9206283825096904e-13,1.106734479398543e-14
TCIRG1,0,1.2703469635573415e-19,0,4.2979670512765462e-19
TCP1,0,1.6878339078455694e-32,0,1.3084381989950653e-30
TCP10,7.904787935331115e-14,5.118989284249118e-13,1.8256783534579506e-13,1.0278330961504703e-12
TERT,3.042011087472929e-14,3.306116611262383e-17,7.241529731594436e-14,8.891109981720708e-17
TESC,0.005714519603017276,0.023054138062875505,0.006485670561540295,0.026674935853142883
TEX264,9.188493189649094e-7,9.694976247019024e-8,1.3212163997697044e-6,1.4799779664755923e-7
TFCP2L1,0.0018889363239118495,0.017216794786431854,0.00221869134751978,0.020090016429455494
TFDP2,7.771561172376096e-15,3.371697672541326e-14,1.946164827295868e-14,7.295797269588816e-14
TFIP11,0.011792318117433753,0.049038962345516426,0.01304324020061066,0.055550489111852466
TGFBR3,0,2.5642037376591264e-27,0,3.242535648401576e-26
TGS1,1.036833265399828e-5,4.958326113940256e-5,1.4005103880362829e-5,6.647139444477802e-5
THAP1,3.9268588380991787e-13,4.5700313169656475e-14,8.665333302389647e-13,9.781951786494297e-14
THOC3,0,4.852634091319064e-28,0,7.725220165019546e-27
THOC6,1.0864718769099113e-7,1.0217010954101674e-10,1.6472613575938537e-7,1.7859735814865965e-10
THRB,7.259549805738175e-8,3.620329940694616e-8,1.1168056344806873e-7,5.642524724002186e-8
THUMPD2,2.573353752310936e-10,2.138060172931616e-11,4.592882622993393e-10,3.850667968017243e-11
TIAF1,0,6.9116382614768345e-28,0,1.0355841193456467e-26
TIAM1,0,4.681593877279582e-22,0,2.1078994654518928e-21
TIPARP,3.448530350169676e-11,2.7743248007484044e-12,6.555148842593319e-11,5.307533390272967e-12
TIRAP,5.578653382621868e-4,0.0012522779718112762,6.725313712788904e-4,0.0015614067298877659
TLE6,0,4.6324529922991075e-21,0,1.819309181777381e-20
TLN2,0.02064366931364947,0.7941775599999122,0.022457390107527155,0.8031869480883969
TM9SF1,1.1102230246251565e-16,2.898089584574533e-17,3.355131615096024e-16,7.829232923176353e-17
TM9SF3,0,1.6806198549455325e-27,0,2.2308342072729325e-26
TM9SF4,0,1.3922937469250097e-28,0,2.5592368564611258e-27
TMA16,0,1.6408405484474542e-24,0,1.1124025467231219e-23
TMBIM4,0.002781180209511347,0.022775370127869673,0.0032137681876597077,0.02640343624056673
TMC1,0,1.7121712491471013e-25,0,1.3699624039004083e-24
TMCO2,1.3716927593776518e-10,5.395195834228221e-13,2.4956410101738297e-10,1.0808577721830243e-12
TMED10P1,1.7474910407599964e-13,1.8789299374464277e-13,3.9440209185760424e-13,3.872985061811538e-13
TMED3,0,1.2955787505828082e-21,0,5.48697603869156e-21
TMED5,0,4.870550722744259e-24,0,2.9945489443631084e-23
TMED6,1.1102230246251565e-16,3.2643699010314677e-21,3.355131615096024e-16,1.3138536193090536e-20
TMEFF1,8.40949280035419e-4,0.0028681598393953244,0.001007669735418785,0.0035195657217080957
TMEM11,0,1.6977429789830622e-28,0,3.0576522540674745e-27
TMEM132A,1.346700528870315e-13,1.9710147918681816e-15,3.054919902004798e-13,4.581902703912605e-15
TMEM174,0,7.069832364800746e-16,0,1.7057525177861612e-15
TMEM204,8.770761894538737e-15,1.0708269518866973e-14,2.184115706419353e-14,2.3776892343885198e-14
TMEM215,5.456950831539409e-6,6.843597974869035e-6,7.524936838851326e-6,9.48106852307031e-6
TMEM231,0,1.2114111559506411e-27,0,1.714242929412693e-26
TMEM249,0,1.0977883173248925e-17,0,3.097083180047917e-17
TMEM30B,5.160721738839413e-9,9.909323329407536e-9,8.519969315139513e-9,1.5860254485039173e-8
TMEM44,0,2.9713060284825513e-32,0,1.9621624625127367e-30
TMEM50B,0,3.476920640451808e-23,0,1.8505520901270368e-22
TMEM59L,0,2.333147032461167e-27,0,2.992806589121051e-26
TMEM67,1.0727185806302941e-10,1.2367401460003895e-9,1.961699722321861e-10,2.074419266527464e-9
TMEM87B,4.799055512142436e-4,0.023198139592116064,5.840761759829326e-4,0.02682378916520295
TMIE,3.730349362740526e-14,4.4543989256128506e-20,8.79790067958513e-14,1.5916219006748924e-19
TMPO.AS1,6.477041125663163e-13,1.8967775568335404e-15,1.3880485970020938e-12,4.415084052002875e-15
TMSB15A,3.2669573580834665e-6,7.933475783076491e-7,4.554327575811432e-6,1.1556688987929235e-6
TMSB4Y,0.186486398783983,0.7644343173833031,0.18946168036002375,0.7766304204526665
TMX1,0.05964552673766854,0.32607084544471904,0.06285341263195214,0.3448305560070783
TMX4,0,6.4270347894754785e-31,0,2.3386536795173016e-29
